"","V1","V2","V3","V4"
"temp",14,918990,901957,14
"temp",9,920169,927689,-2
"temp",-2,920194,904659,13
"temp",8,920344,930857,13
"temp",-2,922559,933658,9
"temp",12,922754,903751,14
"temp",14,923025,916560,-2
"temp",3,923039,900758,13
"temp",14,923304,915582,8
"temp",-2,923516,916910,-2
"temp",-2,924040,902519,14
"temp",13,924188,907501,9
"temp",14,924546,923147,8
"temp",-2,925417,929686,12
"temp",NA,925747,928855,NA
"temp",12,926997,922590,9
"temp",-2,927252,919870,NA
"temp",NA,927307,919379,NA
"temp",14,927381,930475,-2
"temp",13,927714,926259,-2
"temp",9,927939,926513,-2
"temp",14,929922,917652,13
"temp",13,930220,917637,13
"temp",-2,930501,931380,12
"temp",-2,931354,915267,14
"temp",13,932002,922415,-2
"temp",12,933259,917585,14
"temp",-2,933408,911149,13
"temp",-2,933756,902215,14
"temp",NA,933766,927969,NA
"temp",14,900623,923728,9
"temp",-2,901019,917439,14
"temp",13,901464,925675,14
"temp",NA,902856,929428,NA
"temp",14,902958,913400,14
"temp",NA,903420,900024,NA
"temp",NA,903737,921582,NA
"temp",13,903774,932894,14
"temp",NA,903981,918170,NA
"temp",13,904209,924321,-2
"temp",12,904493,908303,12
"temp",14,904866,932558,14
"temp",7,905908,925696,-3
"temp",NA,906449,928853,NA
"temp",-2,907226,909726,13
"temp",NA,907502,920712,NA
"temp",10,908560,921119,12
"temp",12,908914,911747,NA
"temp",14,911266,921387,8
"temp",2,912422,924672,12
"temp",14,913496,926919,12
"temp",13,913546,904142,14
"temp",13,914276,918269,9
"temp",13,914697,931303,8
"temp",12,915243,933373,10
"temp",NA,916212,924631,NA
"temp",-2,916307,931340,13
"temp",11,916424,901111,9
"temp",13,916607,923480,14
"temp",NA,917959,905320,NA
"temp",11,918733,918632,12
"temp",14,918917,929217,11
"temp",13,919527,903327,13
"temp",NA,919739,920179,NA
"temp",14,919932,904796,-2
"temp",-2,920052,903639,-2
"temp",-2,921554,924093,-2
"temp",-2,922718,926393,14
"temp",14,923007,915038,14
"temp",12,923250,928218,14
"temp",12,923751,902058,14
"temp",8,923817,918703,9
"temp",8,923967,905002,14
"temp",-2,924060,933003,13
"temp",NA,924120,915355,NA
"temp",13,924163,926200,-2
"temp",9,924323,911960,-2
"temp",9,924822,906906,12
"temp",5,924864,927050,13
"temp",14,924962,932497,-2
"temp",NA,928272,916032,NA
"temp",NA,932125,903448,NA
"temp",NA,932363,908061,NA
"temp",14,933029,927159,14
"temp",12,900170,908450,-2
"temp",-2,900384,931231,8
"temp",13,900782,919691,9
"temp",-2,901057,911569,-2
"temp",9,901178,905658,14
"temp",12,901324,927959,9
"temp",13,901441,930810,-2
"temp",13,901803,930347,13
"temp",NA,902186,916572,NA
"temp",12,904210,924565,14
"temp",8,904429,921992,8
"temp",13,904727,931428,12
"temp",-2,904984,905080,9
"temp",-2,905117,917485,NA
"temp",NA,905266,920534,NA
"temp",-2,905367,905086,-2
"temp",-2,906758,906606,13
"temp",13,907126,928101,7
"temp",12,908976,933175,12
"temp",12,909076,924759,14
"temp",-2,909957,933104,12
"temp",NA,910702,911869,NA
"temp",13,911486,927312,12
"temp",9,912106,926243,-2
"temp",14,912495,933443,8
"temp",-2,912880,904704,2
"temp",14,913557,933643,13
"temp",NA,914696,909781,NA
"temp",8,917251,926685,-2
"temp",-2,918341,917535,-2
"temp",-2,918615,915295,8
"temp",8,919432,906146,NA
"temp",14,919778,933639,14
"temp",8,919919,927550,11
"temp",NA,920617,911585,NA
"temp",NA,920822,917542,NA
"temp",-2,921281,901123,13
"temp",12,921411,901794,13
"temp",14,922678,910542,-2
"temp",14,922977,913569,NA
"temp",13,923365,921874,13
"temp",13,923545,919337,13
"temp",12,923693,927219,-3
"temp",NA,923775,904755,NA
"temp",8,924530,913842,14
"temp",14,924576,931964,13
"temp",-2,924641,919507,13
"temp",13,926006,920723,14
"temp",9,926088,933404,14
"temp",13,927393,925844,13
"temp",-2,927454,923755,8
"temp",14,927490,929757,-2
"temp",12,928141,922385,11
"temp",14,929465,908060,14
"temp",9,930737,918683,12
"temp",14,931215,906089,NA
"temp",NA,931439,923888,NA
"temp",14,933135,932274,11
"temp",NA,933532,929552,NA
"temp",14,900181,917312,14
"temp",NA,900404,911930,NA
"temp",-2,900854,930561,8
"temp",13,901217,929756,14
"temp",14,901557,915529,-2
"temp",9,902370,904854,9
"temp",NA,903598,929460,NA
"temp",NA,903994,904386,NA
"temp",-2,904106,928820,14
"temp",-2,904669,902871,13
"temp",-2,904931,915643,NA
"temp",8,905816,924554,14
"temp",12,905949,913606,13
"temp",13,907287,900853,14
"temp",8,907661,916684,11
"temp",14,908211,907872,-2
"temp",13,908298,921011,-2
"temp",14,908411,911736,13
"temp",-2,908604,900244,12
"temp",7,909192,914548,13
"temp",13,909916,913005,-2
"temp",-2,911288,916602,13
"temp",-3,911368,919985,8
"temp",-2,911661,917742,-2
"temp",14,913812,921947,-2
"temp",13,914200,915501,14
"temp",14,915478,912878,8
"temp",NA,915703,908370,NA
"temp",9,915982,905622,-2
"temp",9,917195,918111,14
"temp",-2,918257,919010,-2
"temp",-2,918899,906815,12
"temp",14,919429,926428,14
"temp",13,919806,901793,8
"temp",12,920202,911652,14
"temp",12,922324,924990,-2
"temp",14,922423,931333,13
"temp",14,922616,908076,14
"temp",12,922630,906911,8
"temp",8,922785,933878,8
"temp",14,923129,906265,9
"temp",-2,923356,917434,10
"temp",13,924262,900614,13
"temp",9,924955,923483,9
"temp",14,925843,906125,8
"temp",-2,926402,912546,-2
"temp",13,926988,932071,5
"temp",-2,927411,910342,4
"temp",NA,927589,901501,NA
"temp",10,928335,915185,14
"temp",14,929353,929593,12
"temp",-2,929441,926772,-2
"temp",13,930392,924915,11
"temp",-2,930657,908208,14
"temp",13,930841,908923,-3
"temp",-2,931082,922009,9
"temp",13,931454,923626,14
"temp",13,932576,919766,14
"temp",NA,933248,907285,NA
"temp",NA,900633,924051,NA
"temp",13,900764,931267,12
"temp",NA,901452,919722,NA
"temp",11,901483,929724,13
"temp",12,901670,930328,-2
"temp",12,901720,901128,-2
"temp",13,902252,929572,14
"temp",-2,902291,922263,13
"temp",8,902538,902663,12
"temp",14,903130,916604,8
"temp",13,904102,908462,9
"temp",12,904886,910475,13
"temp",-2,905132,904157,14
"temp",-2,905430,933318,14
"temp",8,905685,924553,13
"temp",13,906994,918860,13
"temp",8,908745,900397,14
"temp",-2,908881,926981,-2
"temp",9,909929,933006,-2
"temp",NA,910706,929096,NA
"temp",8,912391,931434,13
"temp",-2,914112,915235,8
"temp",NA,915620,922544,NA
"temp",14,916051,931188,13
"temp",14,917465,909907,14
"temp",13,918091,910508,12
"temp",-2,918357,904711,13
"temp",2,918667,914359,12
"temp",8,918997,908524,14
"temp",NA,919060,905724,NA
"temp",-2,920281,916810,14
"temp",8,920353,932400,13
"temp",13,920372,926756,14
"temp",NA,920855,900996,NA
"temp",14,921460,931517,-2
"temp",NA,921938,929541,NA
"temp",14,923300,917296,-2
"temp",8,923372,919704,14
"temp",12,925524,929396,8
"temp",14,926656,933155,9
"temp",13,926661,925902,14
"temp",-2,927376,902860,13
"temp",-2,927781,926140,14
"temp",13,927918,930377,-2
"temp",14,928367,913832,13
"temp",NA,928478,933206,NA
"temp",14,929876,909849,9
"temp",13,930419,923343,7
"temp",-2,930487,911750,8
"temp",14,931095,910484,13
"temp",12,931179,927494,12
"temp",14,931375,901330,14
"temp",14,932199,903877,-2
"temp",7,932489,927320,-2
"temp",14,933935,912947,12
"temp",13,901006,913762,12
"temp",-2,901317,901820,8
"temp",NA,901373,933015,NA
"temp",13,901543,932370,14
"temp",-2,902222,923831,14
"temp",NA,903206,917185,NA
"temp",7,904783,915944,14
"temp",12,905501,912471,14
"temp",8,906241,918376,13
"temp",-2,906532,905864,13
"temp",14,907664,900762,14
"temp",-2,908360,902792,-2
"temp",NA,909340,924578,14
"temp",9,909516,901514,14
"temp",NA,910119,931103,NA
"temp",-2,911301,904948,14
"temp",-2,913594,909702,-2
"temp",8,913914,932366,-2
"temp",13,914189,902271,14
"temp",-2,914455,926647,12
"temp",13,915241,918965,14
"temp",13,915791,910845,14
"temp",13,918049,914126,14
"temp",13,919263,924308,14
"temp",9,919319,914056,-2
"temp",14,922032,923389,-2
"temp",9,922173,918939,14
"temp",14,924352,926530,9
"temp",13,925381,915724,13
"temp",8,926826,932212,-2
"temp",NA,927542,914324,NA
"temp",8,927624,933628,14
"temp",-2,928209,915274,13
