"","V1","V2","V3","V4"
"temp",14,924864,927050,13
"temp",12,924962,932497,-2
"temp",NA,928272,916032,NA
"temp",NA,932125,903448,NA
"temp",NA,932363,908061,NA
"temp",14,933029,927159,13
"temp",14,900170,908450,-2
"temp",-2,900384,931231,9
"temp",13,900782,919691,13
"temp",-2,901057,911569,-2
"temp",13,901178,905658,13
"temp",12,901324,927959,9
"temp",12,901441,930810,-2
"temp",8,901803,930347,13
"temp",NA,902186,916572,NA
"temp",11,904210,924565,13
"temp",8,904429,921992,13
"temp",13,904727,931428,12
"temp",-2,904984,905080,8
"temp",-2,905117,917485,NA
"temp",NA,905266,920534,NA
"temp",-2,905367,905086,-2
"temp",-2,906758,906606,12
"temp",3,907126,928101,8
"temp",9,908976,933175,8
"temp",12,909076,924759,12
"temp",-2,909957,933104,9
"temp",NA,910702,911869,NA
"temp",13,911486,927312,14
"temp",12,912106,926243,-2
"temp",10,912495,933443,12
"temp",-2,912880,904704,8
"temp",14,913557,933643,13
"temp",NA,914696,909781,NA
"temp",13,917251,926685,-2
"temp",-2,918341,917535,-2
"temp",-2,918615,915295,12
"temp",12,919432,906146,NA
"temp",13,919778,933639,9
"temp",2,919919,927550,8
"temp",NA,920617,911585,NA
"temp",NA,920822,917542,NA
"temp",-2,921281,901123,12
"temp",7,921411,901794,13
"temp",8,922678,910542,-2
"temp",12,922977,913569,NA
"temp",13,923365,921874,14
"temp",8,923545,919337,14
"temp",12,923693,927219,-3
"temp",NA,923775,904755,NA
"temp",12,924530,913842,14
"temp",13,924576,931964,13
"temp",-2,924641,919507,11
"temp",8,926006,920723,14
"temp",12,926088,933404,2
"temp",8,927393,925844,10
"temp",-2,927454,923755,12
"temp",13,927490,929757,-2
"temp",8,928141,922385,8
"temp",11,929465,908060,7
"temp",14,930737,918683,10
"temp",14,931215,906089,NA
"temp",NA,931439,923888,NA
"temp",13,933135,932274,13
"temp",NA,933532,929552,NA
"temp",12,900181,917312,14
"temp",NA,900404,911930,NA
"temp",-2,900854,930561,13
"temp",9,901217,929756,14
"temp",13,901557,915529,-2
"temp",11,902370,904854,12
"temp",NA,903598,929460,NA
"temp",NA,903994,904386,NA
"temp",-2,904106,928820,13
"temp",-2,904669,902871,9
"temp",-2,904931,915643,NA
"temp",13,905816,924554,9
"temp",12,905949,913606,13
"temp",13,907287,900853,12
"temp",12,907661,916684,9
"temp",13,908211,907872,-2
"temp",14,908298,921011,-2
"temp",14,908411,911736,13
"temp",-2,908604,900244,14
"temp",12,909192,914548,13
"temp",14,909916,913005,-2
"temp",-2,911288,916602,9
"temp",-3,911368,919985,14
"temp",-2,911661,917742,-2
"temp",13,913812,921947,-2
"temp",9,914200,915501,7
"temp",14,915478,912878,12
"temp",NA,915703,908370,NA
"temp",5,915982,905622,-2
"temp",14,917195,918111,13
"temp",-2,918257,919010,-2
"temp",-2,918899,906815,11
"temp",12,919429,926428,12
"temp",13,919806,901793,13
"temp",8,920202,911652,7
"temp",13,922324,924990,-2
"temp",14,922423,931333,9
"temp",13,922616,908076,13
"temp",8,922630,906911,13
"temp",13,922785,933878,12
"temp",14,923129,906265,13
"temp",-2,923356,917434,11
"temp",13,924262,900614,13
"temp",7,924955,923483,14
"temp",13,925843,906125,12
"temp",-2,926402,912546,-2
"temp",8,926988,932071,8
"temp",-2,927411,910342,12
"temp",NA,927589,901501,NA
"temp",13,928335,915185,13
"temp",13,929353,929593,11
"temp",-2,929441,926772,-2
"temp",13,930392,924915,9
"temp",-2,930657,908208,14
"temp",12,930841,908923,-3
"temp",-2,931082,922009,3
"temp",12,931454,923626,9
"temp",13,932576,919766,8
"temp",NA,933248,907285,NA
"temp",NA,900633,924051,NA
"temp",13,900764,931267,14
"temp",NA,901452,919722,NA
"temp",12,901483,929724,12
"temp",10,901670,930328,-2
"temp",8,901720,901128,-2
"temp",3,902252,929572,14
"temp",-2,902291,922263,10
"temp",12,902538,902663,9
"temp",7,903130,916604,12
"temp",13,904102,908462,13
"temp",13,904886,910475,8
"temp",-2,905132,904157,13
"temp",-2,905430,933318,13
"temp",14,905685,924553,13
"temp",11,906994,918860,8
"temp",14,908745,900397,13
"temp",-2,908881,926981,-2
"temp",14,909929,933006,-2
"temp",NA,910706,929096,NA
"temp",14,912391,931434,13
"temp",-2,914112,915235,14
"temp",NA,915620,922544,NA
"temp",8,916051,931188,12
"temp",13,917465,909907,10
"temp",13,918091,910508,12
"temp",-2,918357,904711,8
"temp",13,918667,914359,12
"temp",12,918997,908524,14
"temp",NA,919060,905724,NA
"temp",-2,920281,916810,2
"temp",14,920353,932400,14
"temp",8,920372,926756,14
"temp",NA,920855,900996,NA
"temp",13,921460,931517,-2
"temp",NA,921938,929541,NA
"temp",8,923300,917296,-2
"temp",8,923372,919704,11
"temp",12,925524,929396,13
"temp",14,926656,933155,9
"temp",13,926661,925902,9
"temp",-2,927376,902860,9
"temp",-2,927781,926140,13
"temp",14,927918,930377,-2
"temp",12,928367,913832,12
"temp",NA,928478,933206,NA
"temp",14,929876,909849,11
"temp",12,930419,923343,12
"temp",-2,930487,911750,12
"temp",13,931095,910484,12
"temp",8,931179,927494,12
"temp",13,931375,901330,9
"temp",9,932199,903877,-2
"temp",14,932489,927320,-2
"temp",12,933935,912947,13
"temp",13,901006,913762,13
"temp",-2,901317,901820,13
"temp",NA,901373,933015,NA
"temp",9,901543,932370,14
"temp",-2,902222,923831,13
"temp",NA,903206,917185,NA
"temp",6,904783,915944,14
"temp",12,905501,912471,12
"temp",14,906241,918376,13
"temp",-2,906532,905864,9
"temp",13,907664,900762,13
"temp",-2,908360,902792,-2
"temp",NA,909340,924578,13
"temp",14,909516,901514,13
"temp",NA,910119,931103,NA
"temp",-2,911301,904948,13
"temp",-2,913594,909702,-2
"temp",13,913914,932366,-2
"temp",12,914189,902271,14
"temp",-2,914455,926647,11
"temp",13,915241,918965,12
"temp",14,915791,910845,9
"temp",14,918049,914126,8
"temp",13,919263,924308,14
"temp",9,919319,914056,-2
"temp",9,922032,923389,-2
"temp",10,922173,918939,14
"temp",13,924352,926530,14
"temp",14,925381,915724,13
"temp",14,926826,932212,-2
"temp",NA,927542,914324,NA
"temp",14,927624,933628,9
"temp",-2,928209,915274,9
"temp",9,929502,919460,13
"temp",9,930797,930230,-2
"temp",12,933005,913011,7
"temp",9,933627,925893,2
"temp",14,901285,925481,8
"temp",14,901777,911159,10
"temp",-2,902152,931280,12
"temp",-2,902326,914552,13
"temp",NA,903337,932356,NA
"temp",13,904262,908424,-2
"temp",-2,904725,912799,14
"temp",11,904989,916593,14
"temp",14,905306,909796,-2
"temp",14,905940,931409,12
"temp",13,907738,929174,13
"temp",14,908617,911226,14
"temp",13,908730,932993,-2
"temp",12,909875,904246,8
"temp",9,911533,914965,9
"temp",-2,911806,902623,-2
"temp",12,912086,928754,13
"temp",8,912512,914403,13
"temp",8,912636,915901,9
"temp",12,913103,923405,13
"temp",NA,913124,918492,NA
"temp",-2,913299,927936,12
"temp",14,913365,921586,10
"temp",-2,914033,922855,9
"temp",9,914539,901639,-2
"temp",-2,914647,919474,-2
"temp",14,915031,920870,13
"temp",13,915657,928522,8
"temp",14,915663,928019,12
"temp",13,916505,931477,14
"temp",12,917751,900814,-2
"temp",13,917813,928475,3
"temp",5,917881,912539,-2
"temp",9,918544,922210,8
"temp",-2,919456,925432,13
"temp",13,919873,932679,14
"temp",13,920752,918444,-2
"temp",-2,921640,921193,14
"temp",-2,923247,927107,13
"temp",12,925654,903256,8
"temp",-2,926247,930528,11
"temp",14,926369,921702,14
"temp",-2,927601,913054,9
"temp",-2,929102,907308,13
"temp",9,929539,917898,4
"temp",-2,930160,915304,12
"temp",11,930817,923658,9
"temp",14,931634,903390,-2
"temp",14,933884,932720,-2
"temp",-2,900572,904451,3
"temp",9,900842,917828,-2
"temp",12,903272,931396,5
"temp",9,903706,931135,13
"temp",-2,904053,915320,9
"temp",13,904331,920270,-2
"temp",13,904367,927016,-2
"temp",13,905188,930436,14
"temp",NA,905433,923342,NA
"temp",-2,907533,931871,NA
"temp",13,910447,933114,14
"temp",13,910544,923287,9
"temp",-2,910625,914241,NA
"temp",12,911657,925319,13
"temp",8,912644,932541,8
"temp",8,913240,900610,8
"temp",14,915177,926080,9
"temp",13,915596,932221,12
"temp",3,915719,920470,13
"temp",-2,917715,922012,9
"temp",NA,917901,920554,NA
"temp",14,918040,932394,13
"temp",11,919407,929043,8
"temp",14,919479,917350,12
"temp",13,920835,902146,-2
"temp",-2,922144,921798,11
"temp",-2,924721,912868,-2
"temp",12,925136,924386,8
"temp",-2,925704,905465,3
"temp",-2,926886,910894,13
"temp",12,927184,933774,8
"temp",13,927549,922262,-2
"temp",9,928782,916853,13
"temp",13,928951,933735,-2
"temp",13,929689,920764,9
"temp",8,929735,932188,9
"temp",14,930079,900919,12
"temp",NA,932052,919121,NA
"temp",12,933390,907177,12
"temp",12,933600,923042,13
"temp",12,933806,925233,3
"temp",8,900215,911357,9
"temp",7,900299,924842,13
"temp",8,901906,908390,-2
"temp",13,903157,901238,9
"temp",13,904922,900176,6
"temp",10,905491,928870,8
"temp",NA,906363,928944,NA
"temp",13,907549,915974,-2
"temp",12,908753,922493,8
"temp",12,909009,931008,13
"temp",4,909400,919858,8
"temp",7,912631,921648,9
"temp",-2,913436,923563,14
"temp",6,915188,913042,-2
"temp",13,917565,930711,14
"temp",14,917770,931560,4
"temp",9,917831,914323,12
"temp",13,918078,924427,-2
"temp",5,919657,921538,NA
"temp",12,920646,926188,12
"temp",14,921250,911852,NA
"temp",10,921320,911753,14
"temp",13,921835,918826,14
